X,Y,X_inner,Y_inner,X_outter,Y_outter
10.8687332041319,-4.54781967082813,10.7219700848413,-3.55864800381775,11.0154963234224,-5.53699133783852
10.7701159481054,-4.56435609881053,10.5861896477342,-3.58141606196608,10.9540422484766,-5.54729613565498
10.672191722672,-4.5845962250424,10.4513634046561,-3.60928352956352,10.8930200406879,-5.55990892052128
10.5750995738905,-4.6085113098552,10.3176828001413,-3.64221083661072,10.8325163476398,-5.57481178309968
10.4789773663248,-4.63606739537718,10.1853376519912,-3.68015122846395,10.7726170806584,-5.59198356229041
10.3839615872849,-4.66722535375135,10.054515881746,-3.72305083222371,10.7134072928238,-5.611399875279
10.2901871530241,-4.70194094269454,9.92540324784762,-3.77084873323073,10.6549710582005,-5.63303315215836
10.1977872171664,-4.74016486831854,9.79818308187532,-3.82347706156084,10.5973913524575,-5.65685267507625
10.1068929816373,-4.78184285512425,9.67303602822627,-3.88086108839589,10.5407499350482,-5.6828246218526
10.017633510365,-4.82691572306935,9.55013978761248,-3.94291933213382,10.4851272331174,-5.71091211400487
9.93013554601851,-4.87531947160018,9.42966886473715,-4.00956367408726,10.4306022272999,-5.74107526911309
9.84452333004115,-4.92698537052832,9.31179432050937,-4.08069948360635,10.3772523395729,-5.77327125745028
9.76091842623552,-4.98184005762304,9.19668352914871,-4.15622575244814,10.3251533233223,-5.80745436279794
9.67943954815101,-5.03980564278093,9.0844999405246,-4.23603523820178,10.2743791557774,-5.84357604736009
9.60020239051812,-5.10079981862475,8.97540284806819,-4.32001461656573,10.225001932968,-5.88158502068378
9.52331946496949,-5.16473597737465,8.86954716258589,-4.40804464226102,10.1770917673531,-5.92142731248828
9.44889994028066,-5.23152333382553,8.76708319229615,-4.50000031835177,10.1307166882652,-5.96304634929929
9.37704948735748,-5.30106705425621,8.66815642940149,-4.59575107373273,10.0859425453135,-6.0063830347797
9.30787012919024,-5.37326839108716,8.57290734349896,-4.69516094853184,10.0428329148815,-6.05137583364249
9.24146009598766,-5.44802482309565,8.48147118212247,-4.79808878716441,10.0014490098528,-6.09796085902689
9.17791368569635,-5.52523020098926,8.39397777869999,-4.90438843876494,9.9618495926927,-6.14607196321359
9.11732113010381,-5.60477489813101,8.31055136819854,-5.01390896471183,9.92409089200907,-6.19564083155019
9.05976846671516,-5.68654596620207,8.23131041071854,-5.12649485295052,9.88822652271179,-6.24659707945361
9.00533741658547,-5.77042729558106,8.15636742328818,-5.24198623881048,9.85430740988276,-6.29886835235163
8.95410526828109,-5.85629978021219,8.08582882009649,-5.36021913200271,9.82238171646569,-6.35238042842167
8.90614476813495,-5.9440414867282,8.0197947613921,-5.48102564947536,9.7924947748778,-6.40705732398104
8.86152401695147,-6.03352782758773,7.95835901126218,-5.60423425379671,9.76468902264075,-6.46282140137876
8.82030637330779,-6.12463173798169,7.90160880449349,-5.7296699967273,9.73900394212209,-6.51959347923607
8.78255036358874,-6.21722385625697,7.84962472270464,-5.8571547676351,9.71547600447285,-6.57729294487884
8.74830959888315,-6.31117270760164,7.80248057992542,-5.98650754640097,9.69413861784088,-6.63583786880231
8.71763269885954,-6.4063448907307,7.76024331778563,-6.11754466045565,9.67502207993345,-6.69514512100574
8.6905632227294,-6.50260526730718,7.72297291046235,-6.25008004558278,9.65815353499645,-6.75513048903158
8.66713960739588,-6.59981715382994,7.69072227952043,-6.38392551011814,9.64355693527132,-6.81570879754173
8.64739511287589,-6.69784251571531,7.66353721876734,-6.51889100216961,9.63125300698443,-6.87679402926101
8.63135777507306,-6.79654216329728,7.64145632922892,-6.65478487947846,9.62125922091719,-6.9382994471161
8.61905036596852,-6.89577594946783,7.62451096433841,-6.79141418153908,9.61358976759863,-7.00013771739659
8.61049036128622,-6.9954029686767,7.61272518541661,-6.92858490359027,9.60825553715582,-7.06222103376314
8.60568991567846,-7.09528175700823,7.60611572750638,-7.06610227208957,9.60526410385055,-7.12446124192689
8.60465584546716,-7.19527049305088,7.60469197560994,-7.203771021279,9.60461971532439,-7.18676996482276
8.60738961896505,-7.29522719927447,7.60845595136278,-7.34139567044975,9.60632328656733,-7.24905872809919
8.6138873543908,-7.39500994362912,7.61740231016308,-7.47878080151225,9.61037239861852,-7.311239085746
8.62413982538087,-7.49447704107951,7.63151834876068,-7.61573133647707,9.61676130200105,-7.37322274568195
8.63813247409038,-7.59348725478849,7.6507840232949,-7.75205281445314,9.62548092488586,-7.43492169512384
8.6558454318643,-7.69189999666427,7.67517197775549,-7.88755166776959,9.6365188859731,-7.49624832555895
8.67725354744963,-7.78957552698631,7.70464758282642,-8.02203549682923,9.64985951207283,-7.55711555714339
8.70232642270857,-7.8863751528268,7.73916898505726,-8.15531334330365,9.66548386035988,-7.61743696234994
8.73102845578192,-7.98216142498551,7.77868716629235,-8.28719596128157,9.68336974527148,-7.67712688868945
8.76331889164137,-8.07679833315887,7.82314601327344,-8.41749608598585,9.7034917700093,-7.73610058033188
8.79915187995907,-8.17015149906573,7.87248239731686,-8.54602869967734,9.72582136260127,-7.79427429845411
8.83847654021203,-8.26208836725578,7.92662626395215,-8.672611294368,9.75032681647191,-7.85156544014356
8.88123703392928,-8.35247839332982,7.98550073239493,-8.79706413097056,9.77697333546364,-7.90789265568908
8.92737264397879,-8.44119322930423,8.04902220471255,-8.91921049451627,9.80572308324503,-7.96317596409219
8.97681786078192,-8.52810690585688,8.11710048452782,-9.0388769450788,9.83653523703602,-8.01733686663495
9.02947817922716,-8.61311160668605,8.18709176550583,-9.1519855529645,9.87186459294849,-8.07423766040759
9.083365573855,-8.69735024805818,8.24097916013367,-9.23622419433663,9.92575198757633,-8.15847630177972
9.13725296848285,-8.78158888943032,8.29486655476152,-9.32046283570877,9.97963938220418,-8.24271494315186
9.1911403631107,-8.86582753080245,8.34875394938937,-9.4047014770809,10.033526776832,-8.32695358452399
9.24502775773854,-8.95006617217457,8.40264134401721,-9.48894011845303,10.0874141714599,-8.41119222589612
9.29891515236639,-9.03430481354671,8.45652873864506,-9.57317875982517,10.1413015660877,-8.49543086726826
9.35280254699423,-9.11854345491884,8.5104161332729,-9.6574174011973,10.1951889607156,-8.57966950864039
9.40668994162208,-9.20278209629098,8.56430352790075,-9.74165604256944,10.2490763553434,-8.66390815001253
9.46057733624992,-9.28702073766311,8.61819092252859,-9.82589468394156,10.3029637499713,-8.74814679138465
9.51446473087777,-9.37125937903524,8.67207831715644,-9.91013332531369,10.3568511445991,-8.83238543275678
9.56835212550562,-9.45549802040738,8.72596571178429,-9.99437196668583,10.4107385392269,-8.91662407412892
9.62223952013346,-9.53973666177951,8.77985310641213,-10.078610608058,10.4646259338548,-9.00086271550105
9.67612691476131,-9.62397530315165,8.83374050103998,-10.1628492494301,10.5185133284826,-9.08510135687319
9.73001430938915,-9.70821394452377,8.88762789566782,-10.2470878908022,10.5724007231105,-9.16933999824532
9.78390170401699,-9.7924525858959,8.94151529029566,-10.3313265321744,10.6262881177383,-9.25357863961745
9.83778909864484,-9.87669122726804,8.99540268492351,-10.4155651735465,10.6801755123662,-9.33781728098959
9.89167649327269,-9.96092986864017,9.04929007955136,-10.4998038149186,10.734062906994,-9.42205592236172
9.94556388790054,-10.0451685100123,9.10317747417921,-10.5840424562908,10.7879503016219,-9.50629456373385
9.99945128252838,-10.1294071513844,9.15706486880705,-10.6682810976629,10.8418376962497,-9.59053320510598
10.0533386771562,-10.2136457927566,9.21095226343489,-10.752519739035,10.8957250908776,-9.67477184647811
10.1072260717841,-10.2978844341287,9.26483965806274,-10.8367583804072,10.9496124855054,-9.75901048785025
10.1611134664119,-10.3821230755008,9.31872705269059,-10.9209970217793,11.0034998801332,-9.84324912922238
10.2150008610398,-10.466361716873,9.37261444731844,-11.0052356631514,11.0573872747611,-9.92748777059452
10.2688882556676,-10.5506003582451,9.42650184194628,-11.0894743045236,11.1112746693889,-10.0117264119666
10.3227756502954,-10.6348389996172,9.48038923657412,-11.1737129458957,11.1651620640168,-10.0959650533388
10.3766630449233,-10.7190776409894,9.53427663120197,-11.2579515872678,11.2190494586446,-10.1802036947109
10.4305504395511,-10.8033162823615,9.58816402582981,-11.34219022864,11.2729368532725,-10.264442336083
10.484437834179,-10.8875549237336,9.64205142045766,-11.4264288700121,11.3268242479003,-10.3486809774552
10.5383252288068,-10.9717935651058,9.6959388150855,-11.5106675113842,11.3807116425282,-10.4329196188273
10.5922126234347,-11.0560322064779,9.74982620971335,-11.5949061527564,11.434599037156,-10.5171582601994
10.6461000180625,-11.14027084785,9.8037136043412,-11.6791447941285,11.4884864317839,-10.6013969015716
10.6999874126904,-11.2245094892222,9.85760099896904,-11.7633834355006,11.5423738264117,-10.6856355429437
10.7538748073182,-11.3087481305943,9.91148839359689,-11.8476220768728,11.5962612210396,-10.7698741843159
10.8077622019461,-11.3929867719664,9.96537578822473,-11.9318607182449,11.6501486156674,-10.854112825688
10.8616495965739,-11.4772254133386,10.0192631828526,-12.016099359617,11.7040360102952,-10.9383514670601
10.9155369912018,-11.5614640547107,10.0731505774804,-12.1003380009892,11.7579234049231,-11.0225901084322
10.9694243858296,-11.6457026960828,10.1270379721083,-12.1845766423613,11.8118107995509,-11.1068287498044
11.0233117804574,-11.729941337455,10.1809253667361,-12.2688152837334,11.8656981941788,-11.1910673911765
11.0771991750853,-11.8141799788271,10.234812761364,-12.3530539251056,11.9195855888066,-11.2753060325486
11.1310865697131,-11.8984186201992,10.2887001559918,-12.4372925664777,11.9734729834345,-11.3595446739208
11.184973964341,-11.9826572615714,10.3425875506197,-12.5215312078498,12.0273603780623,-11.4437833152929
11.2388613589688,-12.0668959029435,10.3964749452475,-12.605769849222,12.0812477726902,-11.528021956665
11.2927487535967,-12.1511345443156,10.4503623398753,-12.6900084905941,12.135135167318,-11.6122605980372
11.3466361482245,-12.2353731856878,10.5042497345032,-12.7742471319662,12.1890225619458,-11.6964992394093
11.4005235428524,-12.3196118270599,10.558137129131,-12.8584857733383,12.2429099565737,-11.7807378807814
11.4544109374802,-12.403850468432,10.6120245237589,-12.9427244147105,12.2967973512015,-11.8649765221536
11.5082983321081,-12.4880891098042,10.6659119183867,-13.0269630560826,12.3506847458294,-11.9492151635257
11.5621857267359,-12.5723277511763,10.7197993130146,-13.1112016974548,12.4045721404572,-12.0334538048978
11.6160731213637,-12.6565663925484,10.7736867076424,-13.1954403388269,12.4584595350851,-12.11769244627
11.6699605159916,-12.7408050339206,10.8275741022703,-13.279678980199,12.5123469297129,-12.2019310876421
11.7238479106194,-12.8250436752927,10.8814614968981,-13.3639176215712,12.5662343243408,-12.2861697290142
11.7777353052473,-12.9092823166648,10.935348891526,-13.4481562629433,12.6201217189686,-12.3704083703864
11.8316226998751,-12.993520958037,10.9892362861538,-13.5323949043154,12.6740091135965,-12.4546470117585
11.885510094503,-13.0777595994091,11.0431236807816,-13.6166335456876,12.7278965082243,-12.5388856531306
11.9393974891308,-13.1619982407812,11.0970110754095,-13.7008721870597,12.7817839028521,-12.6231242945028
11.9932848837587,-13.2462368821534,11.1508984700373,-13.7851108284318,12.83567129748,-12.7073629358749
12.0471722783865,-13.3304755235255,11.2047858646652,-13.8693494698039,12.8895586921078,-12.791601577247
12.1010596730144,-13.4147141648976,11.258673259293,-13.9535881111761,12.9434460867357,-12.8758402186192
12.1549470676422,-13.4989528062698,11.3125606539209,-14.0378267525482,12.9973334813635,-12.9600788599913
12.20883446227,-13.5831914476419,11.3664480485487,-14.1220653939203,13.0512208759914,-13.0443175013634
12.2627218568979,-13.667430089014,11.4203354431766,-14.2063040352925,13.1051082706192,-13.1285561427356
12.3166092515257,-13.7516687303862,11.4742228378044,-14.2905426766646,13.1589956652471,-13.2127947841077
12.3704966461536,-13.8359073717583,11.5281102324323,-14.3747813180368,13.2128830598749,-13.2970334254798
12.4243840407814,-13.9201460131304,11.5819976270601,-14.4590199594089,13.2667704545028,-13.381272066852
12.4782714354093,-14.0043846545026,11.6358850216879,-14.543258600781,13.3206578491306,-13.4655107082241
12.5321588300371,-14.0886232958747,11.6897724163158,-14.6274972421531,13.3745452437585,-13.5497493495962
12.586046224665,-14.1728619372468,11.7436598109436,-14.7117358835253,13.4284326383863,-13.6339879909684
12.6399336192928,-14.257100578619,11.7975472055715,-14.7959745248974,13.4823200330141,-13.7182266323405
12.6938210139207,-14.3413392199911,11.8514346001993,-14.8802131662695,13.536207427642,-13.8024652737126
12.7477084085485,-14.4255778613632,11.9053219948272,-14.9644518076417,13.5900948222698,-13.8867039150848
12.8015958031764,-14.5098165027354,11.959209389455,-15.0486904490138,13.6439822168977,-13.9709425564569
12.8554831978042,-14.5940551441075,12.0130967840829,-15.1329290903859,13.6978696115255,-14.055181197829
12.909370592432,-14.6782937854796,12.0669841787107,-15.2171677317581,13.7517570061534,-14.1394198392012
12.9632579870599,-14.7625324268518,12.1208715733386,-15.3014063731302,13.8056444007812,-14.2236584805733
13.0171453816877,-14.8467710682239,12.1747589679664,-15.3856450145023,13.8595317954091,-14.3078971219454
13.0710327763156,-14.931009709596,12.2286463625942,-15.4698836558745,13.9134191900369,-14.3921357633176
13.1249201709434,-15.0152483509682,12.2825337572221,-15.5541222972466,13.9673065846648,-14.4763744046897
13.1788075655713,-15.0994869923403,12.3364211518499,-15.6383609386187,14.0211939792926,-14.5606130460618
13.2326949601991,-15.1837256337124,12.3903085464778,-15.7225995799909,14.0750813739204,-14.644851687434
13.286582354827,-15.2679642750845,12.4441959411056,-15.806838221363,14.1289687685483,-14.7290903288061
13.3404697494548,-15.3522029164567,12.4980833357335,-15.8910768627351,14.1828561631761,-14.8133289701782
13.3943571440827,-15.4364415578288,12.5519707303613,-15.9753155041073,14.236743557804,-14.8975676115504
13.4482445387105,-15.520680199201,12.6058581249892,-16.0595541454794,14.2906309524318,-14.9818062529225
13.5021319333383,-15.6049188405731,12.659745519617,-16.1437927868515,14.3445183470597,-15.0660448942946
13.5560193279662,-15.6891574819452,12.7136329142449,-16.2280314282237,14.3984057416875,-15.1502835356668
13.609906722594,-15.7733961233174,12.7675203088727,-16.3122700695958,14.4522931363154,-15.2345221770389
13.6637941172219,-15.8576347646895,12.8214077035005,-16.3965087109679,14.5061805309432,-15.318760818411
13.7176815118497,-15.9418734060616,12.8752950981284,-16.4807473523401,14.5600679255711,-15.4029994597832
13.7715689064776,-16.0261120474337,12.9291824927562,-16.5649859937122,14.6139553201989,-15.4872381011553
13.8254563011054,-16.1103506888059,12.9830698873841,-16.6492246350843,14.6678427148267,-15.5714767425274
13.8793436957333,-16.194589330178,13.0369572820119,-16.7334632764565,14.7217301094546,-15.6557153838996
13.9332310903611,-16.2788279715501,13.0908446766398,-16.8177019178286,14.7756175040824,-15.7399540252717
13.987118484989,-16.3630666129223,13.1447320712676,-16.9019405592007,14.8295048987103,-15.8241926666438
14.0410058796168,-16.4473052542944,13.1986194658955,-16.9861792005729,14.8833922933381,-15.908431308016
14.0948932742446,-16.5315438956665,13.2525068605233,-17.070417841945,14.937279687966,-15.9926699493881
14.1487806688725,-16.6157825370387,13.3063942551512,-17.1546564833171,14.9911670825938,-16.0769085907602
14.2026680635003,-16.7000211784108,13.360281649779,-17.2388951246893,15.0450544772217,-16.1611472321324
14.2541150955368,-16.7857555399603,13.3820411014572,-17.2751295777372,15.1261890896164,-16.2963815021835
14.3004874407153,-16.8743376053723,13.4014203970215,-17.3121485816437,15.1995544844091,-16.4365266291009
14.3416278508892,-16.9654674213533,13.4186132339447,-17.3502323065841,15.2646424678338,-16.5807025361225
14.3773969681013,-17.0588362971304,13.4335613736572,-17.3892517487371,15.3212325625453,-16.7284208455236
14.4076736289723,-17.1541279573977,13.4462141812188,-17.4290747346575,15.3691330767258,-16.879181180138
14.4323552751272,-17.2510196136592,13.4565287968374,-17.4695663689964,15.4081817534171,-17.0324728583219
14.4513583005988,-17.3491830576337,13.464470281052,-17.510589491443,15.4382463201455,-17.1877766238243
14.4646183350317,-17.4482857730195,13.4700117330851,-17.5520051413373,15.4592249369783,-17.3445664047017
14.4720904617296,-17.5479920618513,13.4731343819659,-17.593673028382,15.4710465414933,-17.5023110953206
14.4737493698045,-17.6479641816348,13.4738276501147,-17.6354520078582,15.4736710894943,-17.6604763554114
14.4695894399143,-17.7478634894067,13.472089189173,-17.6772005587355,15.4670896906556,-17.818526420078
14.4596247632974,-17.8473515888454,13.4679248879582,-17.7187772630564,15.4513246386367,-17.9759259146345
14.4438890940408,-17.9460914765457,13.4613488525161,-17.7600412849722,15.4264293355656,-18.1321416681191
14.422435734742,-18.0437486835752,13.4523833583385,-17.8008528478062,15.3924881111455,-18.2866445193441
14.3953373559533,-18.1399924084461,13.4410587749076,-17.8410737075299,15.349615936999,-18.4389111093622
14.3626857500195,-18.2344966376634,13.4274134628233,-17.8805676210474,15.2979580372157,-18.5884256542794
14.324591520143,-18.3269412500543,13.4114936438616,-17.9192008077011,15.2376893964244,-18.7346816924075
14.281183705729,-18.4170131011389,13.3933532444038,-17.9568424024377,15.1690141670541,-18.8771837998402
14.2326093452812,-18.5044070838671,13.3730537127683,-17.9933648990963,15.0921649777941,-19.0154492686379
14.1790329783272,-18.5888271621306,13.3506638110614,-18.0286445823199,15.007402145593,-19.1490097419413
14.1206360880614,-18.6699873735479,13.3262593822549,-18.0625619466254,14.915012793868,-19.2774128004704
14.0576164865941,-18.7476127981258,13.2999230932775,-18.0950021012134,14.8153098799106,-19.4002234950381
13.990187644887,-18.8214404895163,13.2717441549907,-18.1258551591466,14.7086311347834,-19.517025819886
13.9185779696482,-18.8912203657142,13.2418180199984,-18.1550166095774,14.595337919298,-19.627424121851
13.8430300296325,-18.9567160561784,13.2102460593136,-18.1823876717656,14.4758139999515,-19.7310444405913
13.7637997339706,-19.0177057025075,13.1771352189761,-18.2078756296859,14.3504642489652,-19.827535775329
13.6811554653092,-19.0739827099566,13.1425976577869,-18.2313941460912,14.2197132728316,-19.916571273822
13.5953771706985,-19.1253564472518,13.1067503673843,-18.2528635549696,14.0840039740127,-19.9978493395339
13.5067554133067,-19.171652892329,13.069714775949,-18.2722111314028,13.9437960506643,-20.0710946532552
13.4155903881741,-19.2127152218121,13.0316163368821,-18.2893713379128,13.7995644394661,-20.1360591057115
13.3221909053402,-19.2484043422323,12.9925841038469,-18.3042860464614,13.6517977068334,-20.1925226380032
13.2268733437884,-19.2785993611894,12.9527502936164,-18.3169047353521,13.5009963939603,-20.2402939870268
13.1299605797521,-19.3031979968603,12.9122498382053,-18.3271846603658,13.347671321299,-20.2792113333548
13.0317808930125,-19.3221169244649,12.8712199278046,-18.3350909995513,13.1923418582204,-20.3091428493785
12.9326668548915,-19.3352920585192,12.8297995460679,-18.3405969711806,13.035534163715,-20.3299871458577
12.8329542017087,-19.3426787699159,12.7881289993208,-18.3436839244683,12.8777794040966,-20.3416736153635
12.7329800533119,-19.3443637645737,12.7349441799765,-18.3443656934724,12.7310159266472,-20.3443618356751
12.6329802462017,-19.3441673519073,12.6349443728664,-18.3441692808059,12.631016119537,-20.3441654230086
12.5329804390916,-19.3439709392408,12.5349445657563,-18.3439728681394,12.5310163124269,-20.3439690103422
12.4329806319815,-19.3437745265743,12.4349447586461,-18.343776455473,12.4310165053168,-20.3437725976757
12.3329808248713,-19.3435781139079,12.334944951536,-18.3435800428065,12.3310166982066,-20.3435761850092
12.2329810177612,-19.3433817012414,12.2349451444259,-18.34338363014,12.2310168910965,-20.3433797723428
12.132981210651,-19.3431852885749,12.1349453373157,-18.3431872174736,12.1310170839864,-20.3431833596763
12.0329814035409,-19.3429888759085,12.0349455302056,-18.3429908048071,12.0310172768762,-20.3429869470098
11.9329815964308,-19.342792463242,11.9349457230955,-18.3427943921406,11.9310174697661,-20.3427905343434
11.8329817893206,-19.3425960505755,11.8349459159853,-18.3425979794742,11.831017662656,-20.3425941216769
11.7329819822105,-19.3423996379091,11.7349461088752,-18.3424015668077,11.7310178555458,-20.3423977090104
11.6329821751004,-19.3422032252426,11.634946301765,-18.3422051541412,11.6310180484357,-20.3422012963439
11.5329823679902,-19.3420068125761,11.5349464946549,-18.3420087414748,11.5310182413255,-20.3420048836775
11.4329825608801,-19.3418103999096,11.4349466875448,-18.3418123288083,11.4310184342154,-20.341808471011
11.33298275377,-19.3416139872432,11.3349468804346,-18.3416159161418,11.3310186271053,-20.3416120583445
11.2329829466598,-19.3414175745767,11.2349470733245,-18.3414195034754,11.2310188199951,-20.3414156456781
11.1329831395497,-19.3412211619102,11.1349472662144,-18.3412230908089,11.131019012885,-20.3412192330116
11.0329833324395,-19.3410247492438,11.0349474591042,-18.3410266781424,11.0310192057749,-20.3410228203451
10.9329835253294,-19.3408283365773,10.9349476519941,-18.3408302654759,10.9310193986647,-20.3408264076787
10.8329837182193,-19.3406319239108,10.8349478448839,-18.3406338528095,10.8310195915546,-20.3406299950122
10.7329839111091,-19.3404355112444,10.7349480377738,-18.340437440143,10.7310197844445,-20.3404335823457
10.632984103999,-19.3402390985779,10.6349482306637,-18.3402410274765,10.6310199773343,-20.3402371696793
10.5329842968889,-19.3400426859114,10.5349484235535,-18.3400446148101,10.5310201702242,-20.3400407570128
10.4329844897787,-19.339846273245,10.4349486164434,-18.3398482021436,10.4310203631141,-20.3398443443463
10.3329846826686,-19.3396498605785,10.3349488093333,-18.3396517894771,10.3310205560039,-20.3396479316799
10.2329848755585,-19.339453447912,10.2349490022231,-18.3394553768107,10.2310207488938,-20.3394515190134
10.1329850684483,-19.3392570352456,10.134949195113,-18.3392589641442,10.1310209417836,-20.3392551063469
10.0329852613382,-19.3390606225791,10.0349493880029,-18.3390625514777,10.0310211346735,-20.3390586936805
9.93298545422805,-19.3388642099126,9.93494958089273,-18.3388661388113,9.93102132756337,-20.338862281014
9.83298564711791,-19.3386677972462,9.83494977378259,-18.3386697261448,9.83102152045323,-20.3386658683475
9.73298584000778,-19.3384713845797,9.73494996667246,-18.3384733134783,9.7310217133431,-20.3384694556811
9.63298603289763,-19.3382749719132,9.63495015956231,-18.3382769008119,9.63102190623295,-20.3382730430146
9.5329862257875,-19.3380785592468,9.53495035245218,-18.3380804881454,9.53102209912282,-20.3380766303481
9.43298641867737,-19.3378821465803,9.43495054534205,-18.3378840754789,9.43102229201269,-20.3378802176817
9.33298661156723,-19.3376857339138,9.33495073823191,-18.3376876628125,9.33102248490255,-20.3376838050152
9.2329868044571,-19.3374893212474,9.23495093112177,-18.337491250146,9.23102267779242,-20.3374873923487
9.13298699734695,-19.3372929085809,9.13495112401163,-18.3372948374795,9.13102287068227,-20.3372909796822
9.03298719023682,-19.3370964959144,9.0349513169015,-18.3370984248131,9.03102306357214,-20.3370945670158
8.93298738312669,-19.3369000832479,8.93495150979137,-18.3369020121466,8.93102325646201,-20.3368981543493
8.83298757601655,-19.3367036705815,8.83495170268123,-18.3367055994801,8.83102344935187,-20.3367017416828
8.73298776890642,-19.336507257915,8.7349518955711,-18.3365091868137,8.73102364224174,-20.3365053290164
8.63298796179627,-19.3363108452485,8.63495208846095,-18.3363127741472,8.63102383513159,-20.3363089163499
8.53298815468614,-19.3361144325821,8.53495228135082,-18.3361163614807,8.53102402802146,-20.3361125036834
8.43298834757601,-19.3359180199156,8.43495247424069,-18.3359199488142,8.43102422091133,-20.335916091017
8.33298854046586,-19.3357216072491,8.33495266713054,-18.3357235361478,8.33102441380118,-20.3357196783505
8.23298873335573,-19.3355251945827,8.23495286002041,-18.3355271234813,8.23102460669105,-20.335523265684
8.13298892624559,-19.3353287819162,8.13495305291027,-18.3353307108148,8.13102479958091,-20.3353268530176
8.03298911913546,-19.3351323692497,8.03495324580014,-18.3351342981484,8.03102499247078,-20.3351304403511
7.93298931202533,-19.3349359565833,7.93495343869001,-18.3349378854819,7.93102518536065,-20.3349340276846
7.83298950491518,-19.3347395439168,7.83495363157986,-18.3347414728154,7.8310253782505,-20.3347376150182
7.73298969780505,-19.3345431312503,7.73495382446973,-18.334545060149,7.73102557114037,-20.3345412023517
7.63298989069491,-19.3343467185839,7.63495401735959,-18.3343486474825,7.63102576403023,-20.3343447896852
7.53299008358478,-19.3341503059174,7.53495421024946,-18.334152234816,7.5310259569201,-20.3341483770188
7.43299027647465,-19.3339538932509,7.43495440313933,-18.3339558221496,7.43102614980997,-20.3339519643523
7.3329904693645,-19.3337574805845,7.33495459602918,-18.3337594094831,7.33102634269982,-20.3337555516858
7.23299066225437,-19.333561067918,7.23495478891905,-18.3335629968166,7.23102653558969,-20.3335591390194
7.13299085514423,-19.3333646552515,7.13495498180891,-18.3333665841502,7.13102672847955,-20.3333627263529
7.0329910480341,-19.3331682425851,7.03495517469878,-18.3331701714837,7.03102692136942,-20.3331663136864
6.93299124092397,-19.3329718299186,6.93495536758865,-18.3329737588172,6.93102711425929,-20.33296990102
6.83299143381382,-19.3327754172521,6.8349555604785,-18.3327773461508,6.83102730714914,-20.3327734883535
6.73299162670369,-19.3325790045857,6.73495575336837,-18.3325809334843,6.73102750003901,-20.332577075687
6.63299181959355,-19.3323825919192,6.63495594625823,-18.3323845208178,6.63102769292887,-20.3323806630205
6.53299201248342,-19.3321861792527,6.5349561391481,-18.3321881081514,6.53102788581874,-20.3321842503541
6.43299220537328,-19.3319897665863,6.43495633203796,-18.3319916954849,6.4310280787086,-20.3319878376876
6.33299239826314,-19.3317933539198,6.33495652492782,-18.3317952828184,6.33102827159846,-20.3317914250211
6.23299259115301,-19.3315969412533,6.23495671781769,-18.331598870152,6.23102846448833,-20.3315950123547
6.13299278404286,-19.3314005285868,6.13495691070754,-18.3314024574855,6.13102865737818,-20.3313985996882
6.03299297693273,-19.3312041159204,6.03495710359741,-18.331206044819,6.03102885026805,-20.3312021870217
5.9329931698226,-19.3310077032539,5.93495729648728,-18.3310096321525,5.93102904315792,-20.3310057743553
5.83299336271246,-19.3308112905874,5.83495748937714,-18.3308132194861,5.83102923604778,-20.3308093616888
5.73299355560233,-19.330614877921,5.73495768226701,-18.3306168068196,5.73102942893765,-20.3306129490223
5.63299374849218,-19.3304184652545,5.63495787515686,-18.3304203941531,5.6310296218275,-20.3304165363559
5.53299394138205,-19.330222052588,5.53495806804673,-18.3302239814867,5.53102981471737,-20.3302201236894
5.43299413427192,-19.3300256399216,5.4349582609366,-18.3300275688202,5.43103000760724,-20.3300237110229
5.33299432716178,-19.3298292272551,5.33495845382646,-18.3298311561537,5.3310302004971,-20.3298272983565
5.23299452005165,-19.3296328145886,5.23495864671633,-18.3296347434873,5.23103039338697,-20.32963088569
5.1329947129415,-19.3294364019222,5.13495883960618,-18.3294383308208,5.13103058627682,-20.3294344730235
5.03299490583137,-19.3292399892557,5.03495903249605,-18.3292419181543,5.03103077916669,-20.3292380603571
4.93299509872124,-19.3290435765892,4.93495922538592,-18.3290455054879,4.93103097205656,-20.3290416476906
4.8329952916111,-19.3288471639228,4.83495941827578,-18.3288490928214,4.83103116494642,-20.3288452350241
4.73299548450097,-19.3286507512563,4.73495961116565,-18.3286526801549,4.73103135783629,-20.3286488223577
4.63299567739082,-19.3284543385898,4.6349598040555,-18.3284562674885,4.63103155072614,-20.3284524096912
4.53299587028069,-19.3282579259234,4.53495999694537,-18.328259854822,4.53103174361601,-20.3282559970247
4.43299606317056,-19.3280615132569,4.43496018983524,-18.3280634421555,4.43103193650588,-20.3280595843583
4.33299625606042,-19.3278651005904,4.33496038272509,-18.3278670294891,4.33103212939574,-20.3278631716918
4.23299644895028,-19.327668687924,4.23496057561496,-18.3276706168226,4.23103232228561,-20.3276667590253
4.13299664184014,-19.3274722752575,4.13496076850482,-18.3274742041561,4.13103251517546,-20.3274703463589
4.03299683473001,-19.327275862591,4.03496096139469,-18.3272777914897,4.03103270806533,-20.3272739336924
3.93299702761988,-19.3270794499246,3.93496115428456,-18.3270813788232,3.9310329009552,-20.3270775210259
3.83299722050973,-19.3268830372581,3.83496134717441,-18.3268849661567,3.83103309384505,-20.3268811083594
